0.000000000000000000e+00 1.410005538601641817e+01 1.410549069999244054e+01 0.000000000000000000e+00 1.428342604086491541e+01 1.537461717348821288e+01 1.121967133162620200e+01 1.352786211760151325e+01 1.305233872979140131e+01 1.468282394410101332e+01 0.000000000000000000e+00 1.532947993804369879e+01 0.000000000000000000e+00 1.649978048158164157e+01 1.335633627960563174e+01 1.651317659967674345e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.495771563267420490e+01 0.000000000000000000e+00
0.000000000000000000e+00 1.421113420496146951e+01 1.210886021228746579e+01 1.244670740309685897e+01 1.503150863744170884e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.402768362909665001e+01 0.000000000000000000e+00 1.598692016464586629e+01 1.880372369635944096e+01 1.392238673345046784e+01 1.295407700925871630e+01 0.000000000000000000e+00 1.317054709572451898e+01 1.624205117911100515e+01 1.432768038673836131e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.348431161936954936e+01
1.479313456415207639e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.320641823370789858e+01 1.357889204989484355e+01 0.000000000000000000e+00 1.543809258599744538e+01 1.578434617982729549e+01 1.627795892244465392e+01 1.449298531460948603e+01 1.346880011439351321e+01 1.274668054167586817e+01 1.672800367833166035e+01 1.704684516259439064e+01 1.229352266799767079e+01 1.628297876073526140e+01 1.255429916058596618e+01 1.537148115445257801e+01 1.290229458312124855e+01 1.514308818436048298e+01
1.523117116712385233e+01 1.358691817141585467e+01 1.245102796423221569e+01 1.289995976094638408e+01 1.129067977249222743e+01 1.485167379522290787e+01 1.328739915905896929e+01 1.628313209670540473e+01 0.000000000000000000e+00 1.403603903509534234e+01 1.400523491235996865e+01 1.333124691642315440e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.591037563923383047e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.534548579213916675e+01 0.000000000000000000e+00 1.674819311031412283e+01
1.589075456266947128e+01 1.490485273193338855e+01 0.000000000000000000e+00 1.208358332073341224e+01 0.000000000000000000e+00 1.423131400084498921e+01 0.000000000000000000e+00 1.504982767144134748e+01 1.314321085813581647e+01 1.400569680620070301e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.339872959001499453e+01 1.480108998991376623e+01 1.235251690123730306e+01 0.000000000000000000e+00 1.326743896307625903e+01 0.000000000000000000e+00 1.554197561559500329e+01 0.000000000000000000e+00
0.000000000000000000e+00 1.513493827122007218e+01 0.000000000000000000e+00 1.524541390651702599e+01 1.379843340691920162e+01 1.382691998601639227e+01 1.463763956444379666e+01 1.211384229214931096e+01 1.626041295602668768e+01 1.467238284643975987e+01 1.230050036389894785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.226000555111706802e+01 1.368791909323829792e+01 0.000000000000000000e+00 1.450550743610730109e+01 0.000000000000000000e+00 1.582733704637825234e+01
1.589936289115979484e+01 1.859576106936729190e+01 1.682527635643784336e+01 1.458750727107488565e+01 0.000000000000000000e+00 1.572474060573480870e+01 1.499064905770467249e+01 1.391323806783958439e+01 0.000000000000000000e+00 1.420371287286169171e+01 1.546694934973848135e+01 0.000000000000000000e+00 1.427914587863796925e+01 1.350359225285860276e+01 0.000000000000000000e+00 1.317412235093158124e+01 1.412704809087587243e+01 1.620416845835061537e+01 1.613076846338296733e+01 1.495586027291661502e+01
1.539938386621372501e+01 1.264863585877390406e+01 1.370006088774210085e+01 1.377882124874750502e+01 1.546849481989948671e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.470265418426841642e+01 1.403102529262563536e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.310854249098853153e+01 1.372448580817080810e+01 1.406679224465355205e+01 1.712227820235432318e+01 1.342225645130302603e+01 1.343148524015811418e+01 0.000000000000000000e+00 1.525364002510150385e+01 1.791959770142772612e+01
1.480228399866265221e+01 1.492046824362776647e+01 1.563699799809956659e+01 1.635153913137274628e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.305929971476398599e+01 1.449562664270747803e+01 1.185144815823322340e+01 1.293728399499702419e+01 1.601983809381435009e+01 1.570740990332912013e+01 0.000000000000000000e+00 1.354113951636934310e+01 1.405712074530253730e+01 1.530240747159683323e+01 0.000000000000000000e+00 1.619482876198805954e+01 1.479736467581632375e+01 0.000000000000000000e+00
1.669626219926929167e+01 1.366160773017864116e+01 1.463734033038929283e+01 0.000000000000000000e+00 1.554172028242834536e+01 1.421047590718001175e+01 1.369738242910515780e+01 1.651336027135119977e+01 1.350034724224961735e+01 1.305571133668015094e+01 1.322494152057731043e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.425393486983710467e+01 1.466649779404766107e+01 1.376732177015593095e+01 1.502811857140000384e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
